key_resp_15.keys,key_resp_15.rt,key_resp_13.keys,key_resp_13.corr,ranodm_loop.thisRepN,ranodm_loop.thisTrialN,ranodm_loop.thisN,ranodm_loop.thisIndex,ranodm_loop.ran,participant,Wiek*,Płeć,date,expName,psychopyVersion,OS,frameRate,study_id,session,key_resp_13.rt,key_resp_16.keys,key_resp_16.rt,key_resp_4.keys,key_resp_4.rt,next_letter.thisRepN,next_letter.thisTrialN,next_letter.thisN,next_letter.thisIndex,next_letter.ran,letter,simple_recall,key_resp_5.keys,key_resp_5.rt,simple_recall_corr,simple_recall_corrkeys,next_level.thisRepN,next_level.thisTrialN,next_level.thisN,next_level.thisIndex,next_level.ran,key_resp_2.keys,key_resp_2.rt,digit_answer,key_resp.keys,key_resp.corr,key_resp.rt,RT_list,next_equation.thisRepN,next_equation.thisTrialN,next_equation.thisN,next_equation.thisIndex,next_equation.ran,Task,Trial,Problem,Operation_answer,processing_score,sumRT,meanRT,sumdiff,sd,RT,key_resp_3.keys,key_resp_3.rt,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,repeat_practice.ran,key_resp_6.keys,key_resp_6.rt,key_resp_11.keys,key_resp_11.corr,key_resp_11.rt,operation_correct,repeat_if_wrong_prac.thisRepN,repeat_if_wrong_prac.thisTrialN,repeat_if_wrong_prac.thisN,repeat_if_wrong_prac.thisIndex,repeat_if_wrong_prac.ran,span_size_prac.thisRepN,span_size_prac.thisTrialN,span_size_prac.thisN,span_size_prac.thisIndex,span_size_prac.ran,complex_recall_practice,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,complex_prac_corr,span_recall_prac.thisRepN,span_recall_prac.thisTrialN,span_recall_prac.thisN,span_recall_prac.thisIndex,span_recall_prac.ran,key_resp_10.keys,key_resp_10.rt,key_resp_7.keys,key_resp_7.corr,repeat_if_wrong.thisRepN,repeat_if_wrong.thisTrialN,repeat_if_wrong.thisN,repeat_if_wrong.thisIndex,repeat_if_wrong.ran,key_resp_7.rt,span_size.thisRepN,span_size.thisTrialN,span_size.thisN,span_size.thisIndex,span_size.ran,complex_recall,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,complex_recall_corr,complex_recall_corrkeys,span_recall.thisRepN,span_recall.thisTrialN,span_recall.thisN,span_recall.thisIndex,span_recall.ran,key_resp_12.keys,key_resp_12.rt
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,clzbg,"[""c"",""l"",""z"",""b"",""g""]","[1.6764000000953843,1.9155000000000086,2.421900000095377,2.7825000000000273,3.184600000143064,4.4592000000477015]",1,CLZBG,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,brvckj,"[""b"",""r"",""v"",""c"",""k"",""j""]","[1.9995000000000118,2.3587000000476905,3.1258000001907362,3.4616000001430507,4.073400000095376,4.337600000143027,6.181300000190731]",1,BRVCKJ,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,fsctkq,"[""f"",""s"",""c"",""t"",""k"",""q""]","[4.978700000047695,5.125,5.351299999952346,6.774799999952336,6.956799999952352,7.116700000047729,9.073299999952326]",0,SNCTKQ,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,qlcskt,"[""q"",""l"",""c"",""s"",""k"",""t""]","[1.563799999952323,2.7292999999523317,3.109900000095365,4.80440000009537,5.046799999952327,5.460200000047678,6.170200000047714]",0,QLMSKT,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,qtlthl,"[""q"",""t"",""l"",""t"",""h"",""l""]","[0.5854999999999677,6.2855999999047185,6.622000000000014,7.238399999856995,7.8222999999523495,8.43709999990466,9.331299999952364]",1,QTLTHL,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,6,0,6,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,phdsqzl,"[""p"",""h"",""d"",""s"",""q"",""z"",""l""]","[1.0567000000477265,1.3688000001907312,1.6884999999999764,1.9233000001908067,2.2245000000000346,2.488700000047743,2.8606000001431084,4.718000000000075]",1,PHDSQZL,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,5,0,5,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,6,0,6,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,,,,,,,smqwkd,"[""s"",""m"",""q"",""w"",""k"",""d""]","[1.1304999999999836,1.3543999998569234,2.3694999999999027,39.471399999856885,39.66029999995226,42.8897000000477,44.098200000047655]",0,SMQZWKD,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,0,0,0,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,1,0,1,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,2,0,2,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,3,0,3,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,5f2d4ed77f1d552c576f64bf,22,Mężczyzna,2022-06-04_08h08.16.545,task,2021.1.4,Win32,74.97375918,628b806c463b948bc644b84f,629af6c7337ba002f49ae5b6,,,,,,4,0,4,0,1,X V Q F H G B L J M P D K C T S W R N Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
